,title,content,category
469,Trudeau says he would look at ways to improve medical assistance in dying law,"Liberal Leader Justin Trudeau said today that if he's re-elected prime minister, he'll bring in legislation to expand access to medical assistance in dying.  The Trudeau government commissioned expert panels to look at other areas of assisted death, including advance requests and extending the right to mature minors and people with severe psychiatric disorders.  Trudeau did not offer specifics today when asked how he would proceed in those areas if he's re-elected, but said he would aim to strike a balance between protecting the most vulnerable people and respecting the rights and choices of Canadians.  ""We recognize that we need to take more steps to move forward as a society. We recognized that court cases would come in, that people would be evolving as a society and that's what we've responded to,"" he told reporters after a rally in the Montreal riding of Outremont.    ""We will move forward in a responsible way with legislation that responds to that.""  Trudeau also promised to ensure the proper supports are in place for palliative care and people with disabilities, so that no one chooses to end their life because they can't get the help they need.  'Live in dignity'  ""The essential element around society is ensuring that everyone gets the supports, the treatment they need to live in dignity, and to make the choice of medical assistance in dying one that is made in a way that isn't because you're not getting the supports and cares that you actually need,"" he said.  A Quebec judge invalidated sections of the federal and Quebec laws on medically assisted dying last month, ruling that they were too restrictive and therefore unconstitutional.  Trudeau said the Liberals would review the court decision to see how the law could be improved, but that the federal government would not appeal the ruling.  The judge invalidated a Criminal Code requirement that a natural death be ""reasonably foreseeable"" before someone can be eligible for assisted death.  Trudeau said that when the legislation was introduced three years ago, he knew that various courts would rule on it and that Canadians' views on the subject would evolve.  Conservative Leader Andrew Scheer has said he would appeal the ruling so that the Supreme Court of Canada could provide certainty.",health
470,"Ontario's 'outdated' prosthetics program shortchanging amputees, critics say","A provincial program that claims to help amputees cover three-quarters of the cost of their prostheses is far falling short of that promise, according to people who have tried to access the financial aid.  On its website, the Ontario Ministry of Health and Long-Term Care's assistive devices program (ADP) claims to cover ""75 per cent of the cost for equipment and supplies,"" including artificial limbs.  However, the program sets limits on the value of the devices it covers.     Amputees in Canada need health care to cover prosthetic limbs   Amputees face complicated system getting help paying for artificial limbs   How a new surgical procedure is helping some amputees walk without pain    The ADP's approved prices for limb prostheses was last reviewed in 2012, but advocacy groups including The War Amps say even then, the prices were severely out of date.  ""We think Canadians would be shocked to learn that if you lose a limb, you may not receive appropriate coverage for your artificial limbs,"" said Annelise Petlock, a lawyer with The War Amps.  Ontario lagging: reports  Petlock, who uses a prosthetic hand, said in practice the policy permits only partial coverage of the most basic prostheses.  For example, amyoelectric hand prosthesis with a simple open-and-close function like the one Petlock uses typically costs about $24,000, but the ADP's maximum contribution is currently $10,208 — less than half the actual cost.    An independent study released last fall concluded Ontario's support program for amputees is less generous than those in other high-income jurisdictions such as England, Norway, Italy and New Zealand.  The 2018 Ontario auditor general's report found the ADP ""does not have fully effective systems and procedures in place to meet the needs of Ontarians with long-term physical disabilities.""  Expensive technology  For Emilio Dutra-Lidington and his family, that reality is just starting to set in. Last August, the 19-year-old lost his right leg at the hip and all four fingers on his right hand to the propeller of a boat that plowed over him on Lac Pemichangan in western Quebec.  His recovery, including 16 surgeries, has been long and painful.      I kept having dreams where I was playing basketball, and I was moving quickly.  - Emilio Dutra-Lidington     ""I kept having dreams where I was playing basketball and I was moving quickly,"" Dutra-Lidington recalled of his hospital stay. ""Then I would wake up and be like, how would I even do that?""  Last month, Dutra-Lidington took one small but important step when he crossed the finish line of the Canada Army Run 5K, his good hand on his father's shoulder for support. The prosthetic leg he was using was a loaner from the Ottawa Hospital Rehabilitation Centre.  But chafing from the plastic socket that fits around his groin caused an uncomfortable rash, forcing him to go without the prosthesis for a few days while the skin healed.  Ideally, the teen needs an artificial limb that not only bends at the knee, but also reproduces his hip and ankle movement. The one he's borrowing now contains a microprocessor-controlled knee joint module, which by itself sells for more than $63,000.    A fraction of the cost  The Ministry of Health lists a ""Knee Unit, Swing Andu002FOr Stance Phase Control"" as having a maximum value of $4,298, toward which it will contribute 75 per cent, or $3,223.50 — a tiny fraction of the true cost.  A quote prepared for the teenager's family prices the whole prosthetic leg at $91,577, toward which the ADP would contribute just $6,792, or about seven per cent.      'They get it wrong. Even if there is a policy in place, it's often outdated.'  - Annelise Petlock, The War Amps     ""They get it wrong. Even if there is a policy in place, it's often outdated,"" Petlock said. ""As an amputee myself, it's evident that they've never spoken to an amputee in the creation of this policy,""  Compounding the problem is the fact that many insurance policies limit coverage to a single purchase, when in fact most artificial limbs need to be replaced every few years.  Deluxe model  The ministry says the kind of leg Dutra-Lidington hopes to buy is atypical, and maintains the ADP does cover a significant portion of the cost of most prostheses.  ""A microprocessor knee is not the standard type of knee prothesis used by the majority of individuals with amputations who receive funding from ADP,"" said spokesperson David Jensen.  But Petlock insists the main benefit of the microprocessor knee is added safety.   ""All that does is send a little signal to prevent the knee from snapping shut like a cheap suitcase and having you go down hard,"" she said.  Inadequate artificial limbs have also been known to cause degenerative joint disease, osteoarthritis and overuse injuries.    'You've got to just move on'  It's not clear when Dutra-Lidington will have to return the leg he's currently borrowing, or when he does, how he'll be able to afford one that works half as well.  ""You've got to just move on, you know?"" he reasoned.  After months of intense worry, Dutra-Lidington's parents are just now starting to grapple with the potential cost of the prostheses that will help restore even some of their son's former mobility.  ""As his parents, we want to try to give him those basic things back,"" said Robert Lee, the teen's step-father, who said he's been warned by prosthetists that a leg and hand ""set"" could cost as much as $250,000, and would need to be replaced every few years.  ""They're massive, they're very big costs,"" Lee said.  The War Amps adult amputee program, which provides some financial assistance toward the cost of artificial limbs, may help, and a crowd-funding campaign started by Dutra-Lidington's family in June was already at $130,000 earlier this week. As well, a civil lawsuit has been filed against the owner of the boat that caused the injuries.",health
471,"Vaping-related lung damage in 17 patients resembled chemical burns, U.S. doctors say","Doctors studying lung tissue from people with vaping-related injuries have nearly ruled out one diagnosis as a probable explanation of how vaping harms the lungs, but the mystery over the exact cause only deepened.   Pathologists from the Mayo Clinic studied lung biopsies from 17 patients in the vaping-related outbreak that has sickened more than 800 and claimed the lives of 16 people in 13 U.S. states.  In Canada, a Quebec resident has been diagnosed as the country's first case of a severe vaping-related breathing illness.  The U.S. researchers found that none of the cases had evidence of lipoid pneumonia, a rare diagnosis typically associated with people accidentally inhaling oils into their lungs.  In the study published as a letter Wednesday in the New England Journal of Medicine, Mayo's Dr. Brandon Larsen and colleagues found no evidence of lipoid pneumonia in any samples they studied.  They suggest that the presence of oil in the lungs may simply be a marker of vaping exposure and not the cause of vaping-related illnesses.   Their findings differ from early results of a study of five patients in North Carolina, published on Sept. 6 in the Centers for Disease Control and Prevention's Morbidity and Mortality Weekly Report.   In those cases, doctors examined lung samples from patients with severe lung injury and found immune system cells called macrophages filled with oil. They diagnosed all five with lipoid pneumonia.   The illnesses have prompted a health scare that has led U.S. officials to urge people to stop vaping, especially products containing tetrahydrocannabinol or THC, the marijuana ingredient that produces a high. Several states have also banned some vaping products and flavourings in response to the outbreak.     Scientists have been working to understand the role of these oil-filled cells, known as lipid-laden macrophages, to help explain how vaping can cause lung injuries in otherwise healthy adults.   One possibility is that the oil is coming directly from oils inhaled in vaping devices, such as oils containing THC.   So far, 87 per cent of 86 people in Illinois and Wisconsin who got sick from vaping admitted to having used e-cigarette products containing THC, but 71 per cent also reported using nicotine-containing products.   Another theory, backed by studies in mice, is that in some patients, the fat-clogged immune cells are forming as part of the body's natural response to exposure to solvents or other chemicals used in vaping devices.    Chemical irritant   The Mayo Clinic authors said the changes in the lung samples they saw suggest that the vaping-related injuries are caused by inhaling chemical irritants, but the specific agents are not known.  Dr. Jennifer Layden, chief epidemiologist in Illinois, one of the first states to report vaping-related illnesses, said lipid-laden macrophages were not a predominant characteristic in the 53 cases described by Illinois and Wisconsin last month in the New England Journal of Medicine.   Dr. Laura Crotty Alexander, a pulmonologist who studies vaping at University of California San Diego, said the Mayo findings are in line with other studies suggesting the injuries are related to toxic substances entering the lungs.   ""This is just putting further emphasis on the fact that lipoid pneumonia is not the pathologic pattern being seen in this epidemic,"" she said in an email.   Canadian health officials say anyone who has used an e-cigarette or vaping products, and has symptoms such as shortness of breath, cough, chest pain, with or without vomiting, diarrhea, abdominal pain or fever is advised to consult a health-care professional.  People who switched to vaping to cut down on smoking cigarettes should not go back to cigarettes, Canadian health officials said. ",health
472,"Hep C treatment is better than ever, but many Sask. patients aren't using it","It all started when one of Don Lesser's friends died of liver cancer.  ""I thought I was next,"" said Lesser, who was diagnosed with hepatitis C shortly after the death. He started his first round of treatment a few months later.  It worked for a time, but after each gruelling round, the hepatitis C came back.  For the next three-and-a-half years, he lived an existence he describes as ""hell."" Symptoms of the gruelling pill regimen can include depression, weight loss, anemia and even anorexia.  Then a new treatment came along. The pill-a-day treatment cured him in eight weeks.  Treatment for hep C is easier, faster, and cheaper than it has ever been. But one specialized hepatitis C nurse in Saskatchewan says a fraction of patients have been diagnosed and even fewer access the cure.  Saskatchewan has the highest rate of hepatitis C of any province in Canada, even as the Global Viral Hepatitis Strategy sets a goal of eliminating hepatitis C and B by 2030.      Contraction difficult to pin down  Hepatitis C is a viral disease that affects a patient's liver. People with hep C present many and varied symptoms, from fatigue and body aches to loss of appetite and diarrhea.  Lesser figured aging was responsible for his discomfort.  The only reason he was diagnosed was that his general practitioner died. During his first appointment with a new doctor, she asked him if he had ever been tested for hepatitis C.  He had never even thought about it. The test came back positive.    Lesser was put on a cocktail of drugs. That treatment takes 24 to 48 weeks, with a 60 to 70 per cent chance of cure, according to a 2015 news release from the Saskatchewan government.  Lesser says it felt like chemotherapy.  He says he lost jobs because of the stigma surrounding the viral infection. It is commonly believed that hep C is inextricably linked to injection drug use, but there are other ways to contract the virus.      Everybody is eligible. Everybody has a right to these medications.  - Nurse clinician Lesley Gallagher     It can be transmitted by shared needle use, unsterilized medical equipment and through sharing things like toothbrushes. Unsafe sex can also transmit the virus, but hugging and kissing cannot.  Lesser isn't sure how he was infected. He used intravenous drugs in the 1970s, but as far as he knows none of the friends he shared needles with were hep C positive.  Then he learned that Baby Boomers carry the highest rates of hep C.  From 1945 to 1975, inoculations and blood transfusions could have carried hepatitis C. Needles weren't always sterilized and blood wasn't screened the same way it is now.  Cure is free to patients, but underused  The newest treatment became accessible when the provincial government expanded its coverage in March 2017. Diagnosis includes a pin-prick and small blood sample to confirm hep C is in the blood.  Since 2015, the drugs Harvoni and Sovaldi have been covered. Two years later, patients gained access to Epclusa, Zepatier, Daklinza and Sunvepra.  Some patients take one pill a day, and others are on a more complex cocktail. The cure rate is similar across the board.  The duration of treatment depends on the strain of hep C, said Lesley Gallagher, hepatitis C nurse clinician at the Saskatchewan Infectious Disease Care Network.    ""Everybody is eligible. Everybody has a right to these medications,"" she said. ""There is no cost to the patient.""   The care network has set up offices across the province to educate people about hep C and to get them tested.  The situation is especially dire in the province's north, where access to health care is difficult and hep C testing is low.  In some communities, patients are likely to be reinfected after treatment because of intravenous drug use.    Methamphetamine use is also often linked to hep C.  ""There's got to be needle exchange programs,"" said Gallagher.  ""The controversial but exciting supervised injection site that's coming to Saskatoon, this is something that sets the schedule. It's a little bit behind the times compared to other cities and other provinces.""  45% diagnosed  Gallagher says education needs to reach potential patients, and it needs to start with doctors providing the test.  ""Even with health-care providers there's still a lot of education that has to happen.""  Some doctors refuse to give patients the test if they have few risk factors.  According to Gallagher, treatment numbers are expected to decrease from 2018 to 2019.  ""I don't think that actually symbolizes that we're reaching patients and treating more. I think it means that we're just not diagnosing patients enough.""    The virus's spread is growing and the care network can only work so fast to increase diagnosis and eliminate barriers to treatment. Gallagher notes that only 45 per cent of carriers are diagnosed and even fewer get to the pill regimen stage.  Lesser can't believe the lack of education around hepatitis C in the province. His goal is to end the stigma that keeps people from getting tested.  ""I kicked its ass. I'm clear,"" said Lesser. ""I feel 100 per cent better.""",health
473,"Female surgeons in Ontario earn 24% less per hour than male peers, study finds","A new study shows female surgeons in Ontario earn less per hour than their male peers, despite the province's clearly defined fee-for-service system.  The study, published today in the medical journal JAMA Surgery, analyzed data from more than 1.5 million surgical procedures claimed by 3,275 Ontario surgeons from the start of 2014 through 2016.  It found that overall, women make 24 per cent less per hour while operating, a gap linked to the types of surgeries they typically perform.  The research found women perform far fewer of the highest-paid primary procedures, and are often driven towards less lucrative specializations.  Two of the study's authors, both surgeons at Toronto's St. Michael's Hospital, say it dispels the idea that a fee-for-service system such as the Ontario Health Insurance Program eliminates gender disparities in pay.  Dr. Fahima Dossa and Dr. Nancy Baxter say it also debunks the hypothesis that female surgeons may be earning less because they work shorter hours or less efficiently.  ""Everyone's always trying to explain gender differences by pathologizing women ... 'There's something wrong with women, there's something about the way women work or the way they negotiate or the way they behave in their space,' instead of saying that the system's kind of rigged against them,"" Baxter said in an interview this week.  ""What we were trying to do is deconstruct many of the arguments and say, 'No, women are operating as quickly as men are, yet ... they end up making less per hour.""'    The pay gap persisted even after the researchers adjusted for specialty: the largest mean differences were in cardiothoracic surgery, where there was a discrepancy of $79.23 (US$59.64) per hour, and orthopedic surgery, where the gap was $73.66 (US$55.45).  Dearth of female neurosurgeons  Male surgeons also earned more hourly than female surgeons in gynecology, even though there are more women in that field, the study found. The mean difference there amounted to $22.90 (US$17.24) per hour.  When the 200 most common procedures were analyzed based on earnings per hour, the researchers found female surgeons performed more than a quarter of the least lucrative ones but less than six per cent of the highest-paid ones.    The proportion of women performing an operation dropped as the pay per hour for that procedure increased, the study shows.  The doctors say the dearth of women in certain surgical specialties limited some aspects of the research.  ""We couldn't even include neurosurgery in some of our analyses because there are under five women in the specialty,"" Baxter said.  ""In some cases, we didn't find statistical or mathematical differences between males and females, and that's because there were so few women in the specialty that our techniques for detecting the differences weren't sensitive — there were too few women to be able to make those assessments,"" Dossa added.    The study also doesn't go into why women don't have the opportunity to perform higher-paying surgeries, and Baxter and Dossa say that's something they would like to examine in the future.  Biases in the fee-setting and referral processes likely play a role, Baxter said.  ""When you look at who sets the fee codes for various procedures, in general, there aren't a lot of women at those tables. So you have men that are setting the fee codes that affect everybody,"" she said.  ""I think that there's substantial bias in that, and then there's the gamesmanship in terms of what referrals are accepted.""    It can be difficult to find surgeons willing to accept referrals for procedures that don't pay well for the time required, which means women — who typically get fewer referrals to begin with — often end up taking them on, she said.  ""They'll have to take the cases that other people turn down,"" she said.",health
474,App gives rural doctors 24\u002F7 access to medical specialists,"An app that gives small-town physicians immediate access to critical-care specialists in other parts of B.C. is having a big impact, its developer says.  The Critical Outreach and Diagnostic Intervention (CODI) video call system was recently installed in hospitals in the Peace Region of northeastern B.C., following other rural areas of the province.  Dr. Don Burke, who developed the iPhone and iPad app, says rural physicians face challenges like low resources, minimal specialist backup and few to no nurses, as well as geographic isolation.   ""There was an incredible need for this,"" Burke told Carolina de Ryk, host of Daybreak North.     Emergency room doctors in communities including Dawson Creek, Chetwynd and Tumbler Ridge can now contact specialists 24 hours a day, every day of the year. It could be to seek advice when dealing with an overdose, heart attack or a coma with unclear causes, Burke said.   ""We tried to come up with something that would be there immediately for them to take away the fear and anxiety of taking something on on your own without any backup,"" he said.    How it works  If a physician needs support, they just have to press a button on the app to be put in immediate contact with a volunteer medical specialist, who in turn have greater access to medical experts.  That specialist is just as liable for the patient's care as the doctor in the room with the patient.   ""We can walk them through whatever question they have ... whatever need they have,"" Burke said.   The app can be simply accessed through a handheld device, while some facilities, such as the ones in the Peace Region, have been mounting iPads on portable stands and connecting them to televisions for easier and clearer use.  The app stores each call and converts them into text format. Rural doctors can sort these calls through the app's archival system by using hashtags and keywords. Burke says this makes learning and consulting with past medical cases easy.    As of October, CODI has been downloaded by more than 300 doctors across B.C.  Burke says the app saves money for facilities, the Ministry of Health and taxpayers in the long-term, as fewer patients have to be airlifted out of towns and fewer doctors are needed to be recruited to replace the ones who leave small towns.   'Someone in the room who can guide you'  Dr. Stefan Du Toit, who works at the health centre in the village of Valemount, B.C., says CODI has helped his facility treat patients that normally would have to go to larger facilities.   When Du Toit is on call, it's just him and a nurse. He says that it helps to have a third ""pilot"" to control the plane when there's a critically ill patient and the situation is high stress.   ""You have tunnel vision in those situations. As a rural general practitioner, we don't deal with certain emergencies regularly enough so that we feel confident in dealing with those crises,"" said Du Toit, who has been a physician in rural areas for 20 years.   ""It's so helpful to have someone in the room who can guide you and remind you of things that are important to check.""    Burke says he is funding the project mostly by himself, with the help of some grants. But he hopes to attract more sustainable support from the province soon.",health
475,"Vaccine delays, shortages possible across Canada as flu season approaches","Medicine Shoppe pharmacist Jason Hoeppner was gearing up to hold his annual flu clinic in a few weeks.  But now he's looking at cancelling it, after the province of Manitoba notified him Wednesday there will be delays, and possibly shortages, in getting this year's flu vaccine out to providers.  That's a concern for Hoeppner.  ""We do see a lot of high-risk groups here"" at his Winnipeg pharmacy, he said.  ""Seniors, younger kids, anyone with chronic conditions — they are in those high-risk groups, so we want to make sure they get vaccinated as soon as possible.""  He says it takes about 10 to 14 days after getting the vaccine for people to build immunity. That's why it's important to get vaccinated before the flu season begins, he said, which is usually in January.    A provincial spokesperson said there are delays across the country.  ""The manufacturers that supply vaccines across all Canadian jurisdictions are experiencing shortages and delivery delays,"" the spokesperson said in an emailed statement Wednesday.  The Public Health Agency of Canada says about 55 per cent of the total flu vaccine order is currently available to distribute across the country, and it's hoping to have 90 per cent of the supply by the end of this month.    That's also a concern to Hoeppner.    ""It sounds like there is maybe a bit flu activity right now, so we'd like to get started as soon as possible as we could with this.""    In the meantime, Manitoba Health Minister Cameron Friesen says the province is working to ensure nursing homes and other high-priority areas get the vaccine.  Manitoba Health says people can minimize the risk of getting or spreading the flu virus by shielding their coughs and sneezes, washing their hands often and staying home when they are sick.  The province said it will post updates on the availability of the flu shot on its website.  ""Keep checking with whoever it is you typically get your vaccine with — your pharmacy, your doctor's office — about availability,"" Hoeppner recommends.",health
476,"Ryding-Regency raw beef, veal being recalled due to possible E. coli contamination","A Toronto meat packing company is facing a national recall of more than 100 of its raw beef and veal products due to a possible E. coli contamination at its slaughter and processing plant.  The Canadian Food Inspection Agency (CFIA) launched an investigation into Ryding-Regency Meat Packers Ltd. last month and suspended the company's licence on Sept. 17 for ""non-compliances related to control measures.""  The CFIA announced the recall of 102 meat products Tuesday and said in a statement the move was triggered by a food safety investigation at the facility that may result in more products being recalled.   Ryding-Regency Meat Packers said in a statement to CBC News the investigation was in relation to ""program elements that need to be enhanced and strengthened.""  ""The CFIA assisted us in identifying opportunities for improving our procedures and processes,"" said the statement provided by spokesperson Neil Brodie.    ""We are co-operating with the CFIA to ensure that all requirements are being met and that improvements are being implemented to strengthen our daily business practices.""  All of the meat products being recalled were packaged on May 27, and the company says the recall was the result of ""breakdowns in our operating procedures"" on ""isolated production days.""   ""Ryding-Regency did not knowingly release any contaminated products, and no issues have been raised by our customers,"" the company said.  ""We continue to work with CFIA at improving our business procedures and reinstating our licence.""    Ryding-Regency Meat Packers is also the largest kosher beef supplier in Canada, but no kosher meat products were identified in the recall.   Restaurants, retailers, distributors and manufacturers are being asked to check for the recalled meat and not to serve, use or sell it, according to the notice.  The CFIA did not immediately provide more details about the size and scope of the recall across the country, but said there have been no reported illnesses associated with the consumption of these products.    The company was also not able to provide the total amount of the product that has been recalled.   If more products are recalled, the public will be notified through CFIA's website.",health
477,Mayor worries New Brunswick will cut rural hospital services,"The mayor of Perth-Andover is calling on the New Brunswick government to support and strengthen services in rural hospitals across the province.  ""We're always looking to hear what the big picture plan is of a provincial government, because we really need our hospital to take care of our sick people,"" Marianne Bell said Thursday.   ""We just really want to hear a commitment from the new provincial government.""  Bell will be presenting a resolution on rural hospitals at the annual general meeting of the Union of Municipalities of New Brunswick on Saturday. She said the resolution asks the union to seek a commitment from the provincial government to maintain support for rural hospitals.     Bell said 47 per cent of people in New Brunswick live in rural areas.   ""We have strength in numbers,"" she said. ""The more of us that demonstrate the importance of our rural hospitals, the more clearly we'll be heard.""  Bell said she sent a letter to Health Minister Ted Flemming to explain why rural hospitals are important.   Flemming was not available for comment.  Premier Blaine Higgs has already warned his government could be making some unpopular decisions, including program cuts, and he identified health care as an area where he wants to see measurable improvements.     Earlier this year, Horizon Health Network closed six of its 22 beds at Perth-Andover's only hospital, Hotel-Dieu of St. Joseph, because of a registered nurse shortage. The beds were later reinstated, but Bell is worried the government will make more cuts to rural hospitals in the future.  ""People deserve timely accessible care wherever they live,"" Bell said.  She said the duplication of services between Horizon and Vitalité in cities takes away from the services in rural areas.     ""That's the elephant in the room,"" Bell said. ""The duplication of services in our province is what's costing money, inefficient waste of money compared to the high quality of care delivered in a little place like ours.""  She's hoping when she brings her resolution to municipal officials, that they'll be committed to ensuring equitable health care across the province.  ""When the people speak, usually the government needs to listen,"" Bell said. ""And we're hoping they will.""",health
478,'My mind was a dog untrained': P.E.I. woman finds hope with late-in-life ADHD diagnosis ,"Around Christmas last year, Pam Boutilier says she was feeling fed up and ""desperate.""  The 44-year-old from Charlottetown recalls spending two days combing through a list of P.E.I. psychologists she had found online. She suspected she might have attention deficit hyperactivity disorder, and was looking for someone who specialized in it, searching for relief.      People do not grow out of it.  — Dr. Ainslie Gray     ""I was at the end of my rope,"" Boutilier said. ""My mind was a dog untrained and it just kept going.""  Like many Islanders, Boutilier doesn't have a family doctor. She said she's been on the waiting list for more than two years.   Staying organized and on task has never been easy for Boutilier. What many take for granted as quick tasks or errands stretch into hours-long or sometimes even days-long projects.    Yet she managed to do more than cope and built a successful career.  ""It was exhausting,"" she said. ""I kind of knew for a long time I was just not fitting into the kind of world I was trying to live in.""  'Fail or wear themselves out'  ""I read tons of books on different ways to do your schedule and strategies and that sort of thing,"" she said. ""That was actually the thing that initially made me even consider ADHD.""  Last year after having some heart-to-heart conversations with a friend who has the disorder, as well as watching some YouTube videos on ADHD, Boutilier realized she might also have it.   She said before then, it was difficult to make the decision to seek treatment.   ""If someone with ADHD is told enough times by people and society at large that they are just disorganized and need to focus more, then they may just keep trying until they fail or wear themselves out,"" Boutilier said.     'A lifelong condition'  More people are being diagnosed with ADHD later in life, said Dr. Ainslie Gray. She treats adults with the disorder at the Springboard Clinic in Toronto, which diagnoses and treats both children and adults with ADHD.   She noted that about 65 per cent of patients Springboard assesses now are people 18 and over.  ADHD is one of the most common psychiatric diagnoses in children in Canada, Gray said, and affects about five per cent of Canadians — half male and half female.    ""It is a lifelong condition that is characterized by challenges with focusing and paying attention. It is not always accompanied by hyperactivity,"" Gray said, adding anxiety and sadness are also often associated with it.  ""People do not grow out of it. People learn to compensate and live with it.""  Gray said while it can make learning more challenging, ADHD is not in itself a learning disability.   Adults she sees, Gray said, often complain of anxiety and sadness and have used or abused substances to ""slow down their brain"" and ""turn off some of the noise.""    'Shame and guilt'  In addition to difficulties with focus and attention, Gray said a challenge for those with ADHD is the stigma associated with it — that people with undiagnosed ADHD are often perceived as lazy or are even viewed as lacking intelligence.   ""Often shame and guilt and 'I'm not good enough' are the emotions that may delay people from seeking support,"" said Gray. ""They may never think that ADHD is a potential.""  Women especially tend to blame themselves, she said.       The majority of girls with ADHD actually fall through the cracks.  — Dr. David Wong     ADHD can be diagnosed by either psychologists who administer psycho-educational assessments that look at a patient's learning skills and potential deficit, Gray explained, or by physicians who take patients through questionnaires.   At Springboard, assessments take about half a day and include input from a psychologist, a medical doctor and a coach-therapist, she said, and include patients and a ""significant other"" completing questionnaires.  ""Unfortunately, there are no blood tests or brain scans or any other kind of imaging yet to confirm an individual's diagnosis,"" Gray said. But, she assures, researchers are working on it.   'Just try harder'  But the road to a diagnosis can be riddled with detours and potholes.    Boutilier recalls being perceived as a lazy, dreamy child with a cluttered bedroom floor.   ""The messaging was really more that it was all my fault, if I would just try harder. And I really believed that for a very long time,"" she said.   But she was a good student who loved to learn, which she says helped her get through school relatively unscathed — but also without a diagnosis.  Another part of the stigma is that people believe ADHD is a children's disorder, Boutlier said. ""Even now it's difficult for an adult woman with ADHD. People for a long time thought it was only a young person's disorder.""     Different for girls  The way the disorder presents can be different for females than it is for males, which can lead to delayed diagnosis for women said Dr. David Wong of Summerside, who specializes in treating ADHD in adults.  Wong is a pediatrician who has spent most of his career treating ADHD in children and said he made the full transition to specializing in the disorder in adults about three months ago.       The ADHD support group has been so great because at least you get one place where people aren't judging you.  — Pam Boutilier     Wong said his desire to specialize in ADHD comes from watching a family member suffer from it their whole life, which he said has been difficult to witness.   ""Boys are more likely hyperactive and disruptive and to get into trouble in school,"" Wong said, while girls with ADHD tend to be inattentive. A small percentage of girls can be just as hyperactive as their male counterparts, he added.   ""The majority of girls with ADHD actually fall through the cracks,"" Wong said. ""Identification tends to be later for women.""     Wong said girls with ADHD are often able to get through school with less difficulty than boys but face different challenges.  ""They have problems paying attention. Problem listening to others, they have problem sitting still in meetings ... they have difficulty organizing,"" Wong said.  Wong said ADHD is more pervasive than people know, and that people with the disorder need more support.    He said in the past year he has seen 100 to 150 new adult patients and he expects that number to grow.     Island support group  When Boutilier finally found a psychologist on P.E.I. with time to see her, she was put on another waiting list, and said it was about four months before she saw someone.    Boutilier said she is now on medication for her ADHD and sees a therapist as often as she can.  What's been even more valuable to her is a support group on the Island, she said.   ""The ADHD support group has been so great because at least you get one place where people aren't judging you and we can sort of just talk.""   ADHD P.E.I. has been meeting and listening to adult Islanders living with the disorder every Wednesday since September 2018.  About eight members regularly attend meetings and a handful of others drop by periodically said Sandy Slade, the group's organizer and facilitator. He said the group is growing steadily.  ""We've had five or six people expressed interest in the last month or two about coming in,"" Slade said.    'Moving forward'  Boutilier was 43 when she was finally diagnosed last year with ADHD. She said while the road to diagnosis was long and at times frustrating, she's happy and has hope for her future.    ""I got meds and the support group and it is slow and it is still frustrating, but it's moving forward,"" she said, adding, ""medication is not a silver bullet, it's not going to fix your problems.""  Boutilier likens her mind before her diagnosis and treatment to a wall cluttered with television screens — she didn't know which one to pay attention to. Now, with the help of medication and the support group, she said she's able to zoom in and focus on just one screen.    When compared to other people with the disorder, she said she believes she's one of the lucky ones.   ""I had a successful career,"" she said. ""I think I've done better than most undiagnosed people will do.""   Boutilier switched careers. She was a veterinarian and is now a freelance illustrator, which she said better suits her.   ""There's certain things that are not ever going to be easy for me,"" she said. ""I'm feeling good, I'm feeling like I have the tools now and the knowledge to build a successful life for myself on my own terms.  ""I feel like I'm alive again.""  More P.E.I. news  ",health
